oid,uid,Date,product_name,pid
36242,2364,21-06-2015,UHT-milk,1
36243,4679,10/11/2015,bottled water,12
36244,4324,5/1/2015,whole milk,164
36245,3497,14-06-2015,pastry,105
36246,1008,21-07-2015,photo/film,107
36247,4572,29-10-2015,rolls/buns,122
36248,4030,4/7/2015,canned beer,20
36249,2422,12/8/2015,sugar,150
36250,2694,24-11-2015,pot plants,112
36251,3481,3/8/2015,yogurt,165
36252,3821,3/1/2015,whole milk,164
36253,3752,20-08-2015,liquor,82
36254,3262,8/12/2015,UHT-milk,1
36255,1370,28-06-2015,whole milk,164
36256,1090,31-08-2015,pastry,105
36257,3862,18-11-2015,yogurt,165
36258,4495,8/4/2015,soda,138
36259,2492,1/11/2015,canned beer,20
36260,4688,1/8/2015,frozen vegetables,63
36261,3633,14-07-2015,napkins,94
36262,3709,8/8/2015,long life bakery product,85
36263,1220,9/2/2015,dental care,43
36264,4236,25-11-2015,misc. beverages,92
36265,3308,19-08-2015,condensed milk,35
36266,1183,12/6/2015,brown bread,14
36267,1999,24-08-2015,hygiene articles,73
36268,4828,11/10/2015,soda,138
36269,3608,12/10/2015,artif. sweetener,3
36270,3983,9/9/2015,white bread,162
36271,3460,24-07-2015,nut snack,96
36272,1703,21-02-2015,cream cheese ,39
36273,3002,13-08-2015,soups,141
36274,4836,17-08-2015,detergent,45
36275,1561,5/6/2015,dog food,48
36276,4731,4/4/2015,sliced cheese,135
36277,3812,13-11-2015,domestic eggs,49
36278,2097,1/10/2015,domestic eggs,49
36279,4986,28-01-2015,oil,98
36280,4742,15-11-2015,soda,138
36281,2502,15-04-2015,margarine,88
36282,1135,10/7/2015,soda,138
36283,2403,14-02-2015,napkins,94
36284,4234,17-07-2015,detergent,45
36285,4068,11/12/2015,specialty bar,143
36286,2311,30-06-2015,rolls/buns,122
36287,1353,21-01-2015,rolls/buns,122
36288,3251,5/7/2015,margarine,88
36289,1748,8/3/2015,sugar,150
36290,1638,12/3/2015,jam,76
36291,2170,10/2/2015,sauces,129
36292,3903,6/2/2015,hygiene articles,73
36293,1245,27-06-2015,shopping bags,133
36294,3237,28-06-2015,fruit/vegetable juice,64
36295,2843,12/10/2015,domestic eggs,49
36296,3095,13-10-2015,bottled beer,11
36297,4076,22-05-2015,roll products ,121
36298,1298,23-06-2015,dishes,47
36299,4591,13-06-2015,female sanitary products,50
36300,3592,28-10-2015,shopping bags,133
36301,1305,23-05-2015,candy,19
36302,4326,6/11/2015,shopping bags,133
36303,3189,3/2/2015,candles,18
36304,1991,10/2/2015,soda,138
36305,2091,2/8/2015,canned beer,20
36306,3100,6/3/2015,salty snack,128
36307,4984,26-04-2015,soda,138
36308,4444,6/10/2015,fruit/vegetable juice,64
36309,4678,17-12-2015,shopping bags,133
36310,1670,22-11-2015,hard cheese,69
36311,3214,14-01-2015,canned vegetables,23
36312,2772,18-03-2015,shopping bags,133
36313,4343,21-12-2015,rolls/buns,122
36314,4351,21-08-2015,pot plants,112
36315,1598,2/3/2015,sliced cheese,135
36316,4469,18-10-2015,chocolate,28
36317,1788,5/12/2015,frozen vegetables,63
36318,3768,1/8/2015,bottled water,12
36319,4661,1/3/2015,organic products,100
36320,3801,17-08-2015,newspapers,95
36321,4109,4/10/2015,white bread,162
36322,2485,24-03-2015,hard cheese,69
36323,2365,11/6/2015,candles,18
36324,2602,8/2/2015,margarine,88
36325,2391,5/12/2015,bottled beer,11
36326,3483,8/9/2015,dishes,47
36327,2512,31-01-2015,rolls/buns,122
36328,2652,1/8/2015,kitchen towels,78
36329,1777,3/12/2015,misc. beverages,92
36330,4007,23-12-2015,white bread,162
36331,2653,17-04-2015,chocolate,28
36332,2703,21-09-2015,soups,141
36333,4322,14-11-2015,canned beer,20
36334,2270,4/2/2015,bottled water,12
36335,2306,9/10/2015,shopping bags,133
36336,1539,27-09-2015,rolls/buns,122
36337,2517,12/12/2015,whole milk,164
36338,3254,19-10-2015,cream cheese ,39
36339,1711,21-03-2015,shopping bags,133
36340,2560,7/6/2015,rolls/buns,122
36341,4891,6/10/2015,rolls/buns,122
36342,1622,12/2/2015,margarine,88
36343,1028,2/6/2015,flower (seeds),54
36344,1416,22-08-2015,oil,98
36345,1037,16-12-2015,canned beer,20
36346,4293,23-04-2015,Instant food products,0
36347,3054,9/4/2015,misc. beverages,92
36348,4467,23-04-2015,newspapers,95
36349,4811,2/11/2015,rolls/buns,122
36350,4749,15-02-2015,detergent,45
36351,1825,21-11-2015,oil,98
36352,4685,19-07-2015,sugar,150
36353,3621,14-07-2015,whipped/sour cream,160
36354,3219,4/8/2015,dishes,47
36355,1444,29-12-2015,margarine,88
36356,1698,22-07-2015,brown bread,14
36357,3328,15-04-2015,rice,120
36358,3704,30-04-2015,newspapers,95
36359,4124,9/9/2015,shopping bags,133
36360,4357,10/10/2015,house keeping products,72
36361,2073,30-04-2015,chocolate,28
36362,4192,12/9/2015,sugar,150
36363,3890,26-10-2015,canned fish,21
36364,3147,24-12-2015,sauces,129
36365,4550,30-01-2015,detergent,45
36366,3183,7/8/2015,fruit/vegetable juice,64
36367,1878,17-10-2015,misc. beverages,92
36368,2523,12/2/2015,soda,138
36369,2227,20-06-2015,mustard,93
36370,2267,26-02-2015,other vegetables,102
36371,4806,27-10-2015,yogurt,165
36372,2422,11/11/2015,misc. beverages,92
36373,1164,30-03-2015,canned vegetables,23
36374,3096,23-06-2015,oil,98
36375,1821,21-05-2015,long life bakery product,85
36376,2298,6/10/2015,misc. beverages,92
36377,4515,10/5/2015,yogurt,165
36378,3079,10/3/2015,soda,138
36379,3352,13-06-2015,yogurt,165
36380,1545,17-10-2015,semi-finished bread,132
36381,2999,3/8/2015,meat spreads,91
36382,1230,19-11-2015,misc. beverages,92
36383,2578,25-01-2015,bottled water,12
36384,4611,27-08-2015,bottled water,12
36385,3575,24-01-2015,sugar,150
36386,2517,29-09-2015,other vegetables,102
36387,2471,19-03-2015,misc. beverages,92
36388,2560,19-06-2015,sweet spreads,151
36389,4492,14-06-2015,soda,138
36390,1217,18-02-2015,pastry,105
36391,2950,10/10/2015,roll products ,121
36392,4337,26-10-2015,napkins,94
36393,2599,27-01-2015,salty snack,128
36394,2924,19-11-2015,sugar,150
36395,3734,5/9/2015,butter milk,16
36396,3985,24-07-2015,candy,19
36397,1823,11/11/2015,hygiene articles,73
36398,1722,27-08-2015,pastry,105
36399,3818,29-03-2015,soda,138
36400,4924,11/6/2015,yogurt,165
36401,3194,3/5/2015,napkins,94
36402,2156,7/8/2015,bottled water,12
36403,3182,5/5/2015,sweet spreads,151
36404,2902,16-08-2015,chocolate,28
36405,3450,24-12-2015,butter,15
36406,4262,11/9/2015,whole milk,164
36407,1276,28-08-2015,semi-finished bread,132
36408,2184,23-01-2015,rolls/buns,122
36409,1670,30-06-2015,newspapers,95
36410,1198,31-01-2015,newspapers,95
36411,1858,25-01-2015,hygiene articles,73
36412,1404,16-01-2015,semi-finished bread,132
36413,2899,9/11/2015,pot plants,112
36414,2057,13-11-2015,shopping bags,133
36415,2799,27-02-2015,bottled water,12
36416,4913,1/8/2015,brown bread,14
36417,2413,26-06-2015,domestic eggs,49
36418,4819,20-09-2015,bottled water,12
36419,3014,15-07-2015,cream cheese ,39
36420,1419,7/4/2015,newspapers,95
36421,2589,29-04-2015,cereals,25
36422,3648,2/6/2015,cream cheese ,39
36423,1349,13-12-2015,butter,15
36424,2706,3/10/2015,bottled water,12
36425,1144,16-01-2015,white bread,162
36426,1275,7/5/2015,dessert,44
36427,1851,11/7/2015,beverages,10
36428,2305,28-09-2015,mustard,93
36429,1905,18-10-2015,cream cheese ,39
36430,3732,6/12/2015,yogurt,165
36431,2724,30-04-2015,semi-finished bread,132
36432,3245,19-03-2015,margarine,88
36433,2005,20-04-2015,soda,138
36434,4643,10/8/2015,flour,53
36435,2538,27-07-2015,bottled water,12
36436,1173,7/2/2015,rolls/buns,122
36437,1703,15-02-2015,mustard,93
36438,3347,24-01-2015,other vegetables,102
36439,1561,25-07-2015,long life bakery product,85
36440,1632,27-08-2015,soda,138
36441,2995,18-02-2015,flour,53
36442,1318,26-09-2015,flour,53
36443,1133,26-02-2015,rice,120
36444,2357,3/8/2015,canned fish,21
36445,4007,13-03-2015,cream cheese ,39
36446,2383,2/1/2015,specialty chocolate,145
36447,3128,30-08-2015,brown bread,14
36448,1372,25-04-2015,fruit/vegetable juice,64
36449,1839,16-08-2015,napkins,94
36450,3567,17-02-2015,napkins,94
36451,3573,3/4/2015,sliced cheese,135
36452,3765,12/6/2015,mustard,93
36453,2875,12/3/2015,curd,40
36454,3737,21-11-2015,soda,138
36455,3535,28-02-2015,whole milk,164
36456,4288,13-11-2015,pastry,105
36457,1334,7/3/2015,butter,15
36458,2046,28-02-2015,tea,153
36459,1922,7/10/2015,butter,15
36460,2184,19-09-2015,yogurt,165
36461,2632,23-09-2015,canned vegetables,23
36462,2108,1/10/2015,mayonnaise,89
36463,2547,24-11-2015,butter,15
36464,4720,12/2/2015,rolls/buns,122
36465,4008,19-05-2015,margarine,88
36466,1438,28-11-2015,sliced cheese,135
36467,3027,14-09-2015,baking powder,6
36468,1342,7/1/2015,rice,120
36469,4952,26-08-2015,whole milk,164
36470,1218,20-08-2015,frozen fish,59
36471,4804,19-11-2015,domestic eggs,49
36472,3319,17-11-2015,napkins,94
36473,2459,22-09-2015,cat food,24
36474,1123,31-01-2015,cling film/bags,32
36475,1827,1/7/2015,yogurt,165
36476,4769,20-09-2015,bottled beer,11
36477,3769,27-02-2015,hygiene articles,73
36478,4713,28-01-2015,herbs,70
36479,1741,20-12-2015,curd,40
36480,4238,12/12/2015,cereals,25
36481,4051,28-01-2015,napkins,94
36482,4960,19-08-2015,bottled water,12
36483,4602,26-08-2015,coffee,34
36484,3549,12/2/2015,rolls/buns,122
36485,2746,29-05-2015,detergent,45
36486,2444,17-06-2015,fruit/vegetable juice,64
36487,3196,4/11/2015,shopping bags,133
36488,4672,5/11/2015,fruit/vegetable juice,64
36489,3308,8/3/2015,soda,138
36490,3328,16-08-2015,domestic eggs,49
36491,4923,23-09-2015,canned fruit,22
36492,2981,11/5/2015,pickled vegetables,108
36493,3615,2/9/2015,brown bread,14
36494,1620,22-03-2015,napkins,94
36495,2583,15-02-2015,salt,127
36496,1362,6/10/2015,bottled water,12
36497,2462,8/1/2015,candy,19
36498,3198,23-06-2015,dish cleaner,46
36499,3296,22-05-2015,baking powder,6
36500,3447,3/9/2015,zwieback,166
36501,4001,30-03-2015,candy,19
36502,2082,21-06-2015,bottled water,12
36503,1679,8/12/2015,salty snack,128
36504,3605,5/4/2015,soda,138
36505,3762,4/1/2015,frozen meals,61
36506,2375,3/9/2015,rolls/buns,122
36507,1617,30-03-2015,waffles,159
36508,3399,9/4/2015,fruit/vegetable juice,64
36509,1570,15-03-2015,waffles,159
36510,1583,24-03-2015,hygiene articles,73
36511,3348,5/12/2015,margarine,88
36512,1427,10/1/2015,frozen meals,61
36513,3041,27-08-2015,baking powder,6
36514,1661,8/11/2015,shopping bags,133
36515,1076,12/6/2015,bottled water,12
36516,3545,29-09-2015,cereals,25
36517,3593,10/9/2015,other vegetables,102
36518,3891,16-02-2015,fruit/vegetable juice,64
36519,2115,18-11-2015,cling film/bags,32
36520,2480,26-03-2015,fruit/vegetable juice,64
36521,1532,20-06-2015,napkins,94
36522,2530,13-06-2015,cling film/bags,32
36523,1803,12/5/2015,Instant food products,0
36524,2604,20-09-2015,dishes,47
36525,3595,21-03-2015,waffles,159
36526,1442,30-03-2015,long life bakery product,85
36527,1515,9/11/2015,hard cheese,69
36528,2899,24-11-2015,rolls/buns,122
36529,1845,7/8/2015,mayonnaise,89
36530,4334,28-04-2015,fruit/vegetable juice,64
36531,3885,13-04-2015,rolls/buns,122
36532,1474,2/6/2015,misc. beverages,92
36533,4783,21-02-2015,coffee,34
36534,1379,6/2/2015,white bread,162
36535,4217,17-06-2015,rolls/buns,122
36536,4281,14-09-2015,canned beer,20
36537,2690,1/5/2015,white wine,163
36538,2543,23-05-2015,sauces,129
36539,2300,28-04-2015,hygiene articles,73
36540,4302,5/4/2015,newspapers,95
36541,1930,15-11-2015,fruit/vegetable juice,64
36542,2834,2/12/2015,napkins,94
36543,2307,26-05-2015,bottled beer,11
36544,3894,25-01-2015,pastry,105
36545,1467,20-08-2015,newspapers,95
36546,3952,30-10-2015,meat spreads,91
36547,3016,1/12/2015,sugar,150
36548,2118,18-07-2015,coffee,34
36549,1940,14-02-2015,domestic eggs,49
36550,1430,4/9/2015,salt,127
36551,2738,11/4/2015,rolls/buns,122
36552,1565,30-11-2015,whole milk,164
36553,4755,27-12-2015,baking powder,6
36554,1410,8/11/2015,salty snack,128
36555,3829,2/8/2015,coffee,34
36556,3086,4/4/2015,newspapers,95
36557,4780,9/6/2015,ketchup,77
36558,4085,29-09-2015,newspapers,95
36559,3236,26-01-2015,waffles,159
36560,2040,31-05-2015,popcorn,110
36561,2370,4/2/2015,cleaner,31
36562,4249,27-02-2015,shopping bags,133
36563,2836,14-08-2015,napkins,94
36564,1220,1/1/2015,chocolate,28
36565,3520,2/1/2015,shopping bags,133
36566,2566,31-01-2015,specialty cheese,144
36567,2655,5/1/2015,shopping bags,133
36568,4147,18-04-2015,newspapers,95
36569,3364,30-08-2015,specialty bar,143
36570,2370,14-01-2015,fruit/vegetable juice,64
36571,3809,8/2/2015,oil,98
36572,3744,6/11/2015,liqueur,81
36573,1588,19-01-2015,dishes,47
36574,4304,1/2/2015,sugar,150
36575,2240,20-09-2015,brown bread,14
36576,3175,5/6/2015,zwieback,166
36577,1231,27-10-2015,flour,53
36578,3599,11/6/2015,margarine,88
36579,3738,1/4/2015,frozen vegetables,63
36580,1593,8/8/2015,rolls/buns,122
36581,1319,10/1/2015,soda,138
36582,2105,21-01-2015,shopping bags,133
36583,2056,3/7/2015,soda,138
36584,3139,21-04-2015,whipped/sour cream,160
36585,1098,19-01-2015,cat food,24
36586,2601,22-10-2015,pastry,105
36587,2694,19-06-2015,root vegetables,123
36588,4524,26-12-2015,whipped/sour cream,160
36589,1165,13-04-2015,chocolate,28
36590,3705,7/9/2015,rolls/buns,122
36591,1634,28-05-2015,whole milk,164
36592,2030,4/9/2015,salty snack,128
36593,4989,19-06-2015,white bread,162
36594,1715,4/7/2015,shopping bags,133
36595,4552,13-08-2015,bottled beer,11
36596,1303,29-03-2015,bottled beer,11
36597,1430,9/2/2015,cake bar,17
36598,4559,12/5/2015,coffee,34
36599,3848,18-11-2015,hard cheese,69
36600,2162,19-06-2015,soft cheese,139
36601,3719,17-12-2015,whole milk,164
36602,3153,28-04-2015,yogurt,165
36603,4462,2/4/2015,rolls/buns,122
36604,2420,27-09-2015,shopping bags,133
36605,3971,17-06-2015,domestic eggs,49
36606,1611,26-02-2015,coffee,34
36607,1225,26-02-2015,flour,53
36608,1554,21-05-2015,newspapers,95
36609,4624,27-11-2015,shopping bags,133
36610,3337,10/6/2015,shopping bags,133
36611,2265,25-09-2015,bathroom cleaner,7
36612,4999,24-01-2015,napkins,94
36613,4102,3/11/2015,whipped/sour cream,160
36614,3853,4/7/2015,dessert,44
36615,2265,13-06-2015,soft cheese,139
36616,2452,11/8/2015,shopping bags,133
36617,2829,19-12-2015,detergent,45
36618,3926,20-08-2015,chocolate,28
36619,3960,21-10-2015,sugar,150
36620,3980,16-09-2015,canned fish,21
36621,1116,29-01-2015,hard cheese,69
36622,2663,21-10-2015,bottled beer,11
36623,2164,24-11-2015,butter milk,16
36624,3950,12/5/2015,detergent,45
36625,1252,13-04-2015,dishes,47
36626,4804,27-12-2015,pastry,105
36627,4041,7/9/2015,rolls/buns,122
36628,1894,4/8/2015,napkins,94
36629,4977,20-08-2015,domestic eggs,49
36630,2171,3/9/2015,bottled beer,11
36631,3417,15-12-2015,sliced cheese,135
36632,1175,10/6/2015,yogurt,165
36633,4946,17-02-2015,chocolate,28
36634,4662,27-06-2015,shopping bags,133
36635,2869,10/12/2015,newspapers,95
36636,4053,22-03-2015,vinegar,158
36637,4574,30-11-2015,mustard,93
36638,1110,15-11-2015,dishes,47
36639,4700,4/3/2015,chewing gum,26
36640,2565,29-04-2015,bottled beer,11
36641,2468,13-03-2015,fruit/vegetable juice,64
36642,4836,13-11-2015,soda,138
36643,3504,22-09-2015,soda,138
36644,1333,3/4/2015,chocolate,28
36645,4039,27-12-2015,misc. beverages,92
36646,2077,15-05-2015,specialty bar,143
36647,3519,13-12-2015,sugar,150
36648,2989,30-01-2015,whole milk,164
36649,3737,5/5/2015,pudding powder,117
36650,3558,19-09-2015,whipped/sour cream,160
36651,3036,13-07-2015,other vegetables,102
36652,3180,3/7/2015,newspapers,95
36653,2978,9/5/2015,sugar,150
36654,3985,23-10-2015,baking powder,6
36655,4903,8/12/2015,hard cheese,69
36656,2835,9/10/2015,newspapers,95
36657,3783,22-06-2015,whipped/sour cream,160
36658,1486,14-12-2015,other vegetables,102
36659,4589,8/10/2015,napkins,94
36660,1132,19-02-2015,salty snack,128
36661,4827,27-11-2015,pudding powder,117
36662,3361,28-06-2015,specialty bar,143
36663,4681,11/9/2015,bottled beer,11
36664,4197,26-10-2015,soda,138
36665,3701,22-01-2015,shopping bags,133
36666,4195,1/10/2015,rolls/buns,122
36667,3429,1/4/2015,newspapers,95
36668,2430,20-01-2015,chocolate,28
36669,4330,8/4/2015,semi-finished bread,132
36670,1783,18-03-2015,shopping bags,133
36671,4025,4/11/2015,shopping bags,133
36672,3399,19-07-2015,shopping bags,133
36673,4766,3/1/2015,shopping bags,133
36674,3562,13-08-2015,hygiene articles,73
36675,2447,21-01-2015,napkins,94
36676,1396,22-07-2015,chocolate,28
36677,4633,26-04-2015,pickled vegetables,108
36678,4695,5/1/2015,shopping bags,133
36679,1706,14-08-2015,light bulbs,80
36680,3872,23-11-2015,bottled water,12
36681,1444,14-10-2015,brown bread,14
36682,4753,8/11/2015,sugar,150
36683,4580,29-11-2015,specialty cheese,144
36684,2516,3/4/2015,newspapers,95
36685,2415,8/8/2015,bottled beer,11
36686,3925,25-03-2015,curd,40
36687,4996,24-11-2015,soda,138
36688,4569,27-07-2015,butter milk,16
36689,3509,11/4/2015,specialty chocolate,145
36690,2252,8/10/2015,bottled water,12
36691,1634,9/2/2015,pet care,106
36692,4112,27-04-2015,rolls/buns,122
36693,4042,8/8/2015,beverages,10
36694,4473,26-06-2015,packaged fruit/vegetables,103
36695,3878,30-04-2015,sweet spreads,151
36696,2266,30-09-2015,soft cheese,139
36697,3304,30-11-2015,whipped/sour cream,160
36698,3757,4/2/2015,pet care,106
36699,3440,21-12-2015,male cosmetics,87
36700,4328,4/2/2015,shopping bags,133
36701,3737,6/12/2015,shopping bags,133
36702,3948,15-06-2015,cleaner,31
36703,3682,5/3/2015,chocolate,28
36704,2827,31-10-2015,newspapers,95
36705,2650,5/10/2015,white wine,163
36706,1360,16-12-2015,soda,138
36707,3679,23-12-2015,domestic eggs,49
36708,4137,7/3/2015,shopping bags,133
36709,4235,19-12-2015,nut snack,96
36710,3193,31-01-2015,oil,98
36711,1332,2/12/2015,mayonnaise,89
36712,4821,28-11-2015,shopping bags,133
36713,1837,9/7/2015,fruit/vegetable juice,64
36714,3665,23-09-2015,shopping bags,133
36715,2659,8/5/2015,shopping bags,133
36716,1322,9/1/2015,shopping bags,133
36717,1599,29-05-2015,shopping bags,133
36718,2933,6/4/2015,sweet spreads,151
36719,3963,21-02-2015,red/blush wine,119
36720,4178,3/6/2015,chewing gum,26
36721,1052,27-10-2015,detergent,45
36722,4693,18-08-2015,other vegetables,102
36723,1329,2/2/2015,dishes,47
36724,3128,13-06-2015,whipped/sour cream,160
36725,1175,30-06-2015,butter,15
36726,2211,31-03-2015,meat spreads,91
36727,2093,12/6/2015,bottled beer,11
36728,4284,14-10-2015,pastry,105
36729,4449,30-03-2015,fruit/vegetable juice,64
36730,4269,1/4/2015,whipped/sour cream,160
36731,1962,5/4/2015,rolls/buns,122
36732,2250,4/10/2015,soft cheese,139
36733,1743,13-11-2015,pastry,105
36734,1583,28-07-2015,honey,71
36735,4295,26-10-2015,bottled water,12
36736,1183,29-06-2015,spread cheese,149
36737,2729,21-03-2015,candy,19
36738,4035,3/8/2015,packaged fruit/vegetables,103
36739,1608,6/8/2015,canned beer,20
36740,1793,3/7/2015,chocolate,28
36741,2210,9/7/2015,fruit/vegetable juice,64
36742,1885,3/7/2015,soda,138
36743,1078,28-10-2015,coffee,34
36744,1016,30-09-2015,mayonnaise,89
36745,3077,29-05-2015,butter,15
36746,3551,1/5/2015,cereals,25
36747,1158,17-10-2015,rolls/buns,122
36748,2443,20-06-2015,waffles,159
36749,1395,15-01-2015,fruit/vegetable juice,64
36750,2454,10/11/2015,fruit/vegetable juice,64
36751,3472,30-04-2015,misc. beverages,92
36752,3547,28-11-2015,whole milk,164
36753,1038,21-02-2015,fruit/vegetable juice,64
36754,3915,11/9/2015,soda,138
36755,2719,19-04-2015,sugar,150
36756,2234,23-12-2015,sugar,150
36757,1565,14-12-2015,cat food,24
36758,1328,24-03-2015,butter,15
36759,3398,18-01-2015,chocolate,28
36760,3687,12/2/2015,soda,138
36761,1572,23-05-2015,specialty bar,143
36762,3434,10/6/2015,soda,138
36763,3438,27-12-2015,cling film/bags,32
36764,1140,1/5/2015,waffles,159
36765,1051,12/10/2015,female sanitary products,50
36766,3071,26-03-2015,pastry,105
36767,3872,28-03-2015,dental care,43
36768,4215,30-06-2015,misc. beverages,92
36769,3806,15-03-2015,soft cheese,139
36770,1869,16-05-2015,brown bread,14
36771,1668,5/5/2015,frozen meals,61
36772,1163,14-12-2015,bottled water,12
36773,1664,1/10/2014,soda,138
36774,3942,16-12-2014,cling film/bags,32
36775,2638,10/10/2014,mayonnaise,89
36776,4735,10/10/2014,frozen fish,59
36777,3745,9/12/2014,other vegetables,102
36778,1817,15-11-2014,canned vegetables,23
36779,2864,16-10-2014,fruit/vegetable juice,64
36780,1748,14-08-2014,pasta,104
36781,3360,30-08-2014,whipped/sour cream,160
36782,1849,6/10/2014,shopping bags,133
36783,3438,11/6/2014,margarine,88
36784,4594,28-05-2014,tea,153
36785,1632,16-02-2014,soda,138
36786,4297,29-08-2014,other vegetables,102
36787,4539,14-04-2014,fruit/vegetable juice,64
36788,4762,25-06-2014,yogurt,165
36789,4153,14-02-2014,flour,53
36790,1500,20-06-2014,soups,141
36791,1895,22-07-2014,onions,99
36792,1466,3/2/2014,brown bread,14
36793,2233,24-04-2014,domestic eggs,49
36794,3057,28-01-2014,soda,138
36795,3308,21-08-2014,brown bread,14
36796,3241,8/1/2014,brown bread,14
36797,1947,27-02-2014,margarine,88
36798,2589,4/10/2014,artif. sweetener,3
36799,3127,25-02-2014,bottled beer,11
36800,2138,13-05-2014,canned beer,20
36801,2495,31-01-2014,snack products,136
36802,3590,29-03-2014,meat spreads,91
36803,4037,5/5/2014,oil,98
36804,4968,4/3/2014,margarine,88
36805,1612,8/10/2014,oil,98
36806,4741,10/12/2014,chewing gum,26
36807,2899,8/1/2014,soda,138
36808,4206,18-09-2014,rolls/buns,122
36809,3705,17-08-2014,yogurt,165
36810,2832,29-07-2014,domestic eggs,49
36811,4054,5/10/2014,napkins,94
36812,1595,17-07-2014,whole milk,164
36813,4821,2/9/2014,domestic eggs,49
36814,1336,23-01-2014,napkins,94
36815,2446,19-01-2014,whipped/sour cream,160
36816,1033,21-04-2014,rolls/buns,122
36817,1447,5/6/2014,fruit/vegetable juice,64
36818,1185,14-08-2014,frozen meals,61
36819,1410,6/1/2014,rum,125
36820,4588,28-07-2014,whipped/sour cream,160
36821,2732,31-01-2014,brown bread,14
36822,1473,10/10/2014,long life bakery product,85
36823,2029,21-10-2014,dish cleaner,46
36824,2799,31-07-2014,pot plants,112
36825,4579,19-01-2014,yogurt,165
36826,1041,13-06-2014,candy,19
36827,1877,30-09-2014,whole milk,164
36828,4191,14-03-2014,cat food,24
36829,3649,7/11/2014,chocolate,28
36830,2706,24-02-2014,liquor,82
36831,3821,26-02-2014,yogurt,165
36832,3917,14-02-2014,soda,138
36833,4464,27-07-2014,rolls/buns,122
36834,1935,30-06-2014,processed cheese,115
36835,1783,22-07-2014,white bread,162
36836,3817,23-08-2014,domestic eggs,49
36837,4162,15-04-2014,napkins,94
36838,1653,18-07-2014,frozen meals,61
36839,1686,12/4/2014,candles,18
36840,2549,5/9/2014,soda,138
36841,1380,22-04-2014,cat food,24
36842,3315,27-12-2014,yogurt,165
36843,4931,23-02-2014,salty snack,128
36844,4849,14-04-2014,sliced cheese,135
36845,2984,7/7/2014,soda,138
36846,1262,12/7/2014,sugar,150
36847,2561,27-11-2014,flour,53
36848,2755,2/1/2014,whole milk,164
36849,1747,7/1/2014,frozen vegetables,63
36850,1913,31-08-2014,soap,137
36851,3090,3/10/2014,pasta,104
36852,4369,27-10-2014,whole milk,164
36853,4872,20-10-2014,margarine,88
36854,3918,4/5/2014,specialty cheese,144
36855,1758,21-09-2014,whipped/sour cream,160
36856,2328,22-01-2014,candy,19
36857,3570,5/6/2014,butter,15
36858,4753,11/10/2014,frozen potato products,62
36859,1815,4/12/2014,pastry,105
36860,4372,11/9/2014,dessert,44
36861,1287,8/7/2014,frozen meals,61
36862,4938,5/1/2014,UHT-milk,1
36863,4164,8/9/2014,dessert,44
36864,4410,24-05-2014,onions,99
36865,2609,4/6/2014,semi-finished bread,132
36866,2293,31-03-2014,napkins,94
36867,4049,6/7/2014,beverages,10
36868,2240,2/10/2014,sugar,150
36869,3197,1/3/2014,margarine,88
36870,1223,5/9/2014,UHT-milk,1
36871,2186,12/4/2014,whipped/sour cream,160
36872,4137,15-12-2014,oil,98
36873,3284,25-03-2014,pot plants,112
36874,3190,13-04-2014,bottled beer,11
36875,3059,15-06-2014,frozen vegetables,63
36876,2441,28-08-2014,hard cheese,69
36877,3645,22-08-2014,sugar,150
36878,2246,21-01-2014,newspapers,95
36879,4431,12/6/2014,soda,138
36880,3047,16-08-2014,condensed milk,35
36881,1866,29-08-2014,yogurt,165
36882,3138,13-10-2014,margarine,88
36883,2078,14-05-2014,cream cheese ,39
36884,3142,6/5/2014,soda,138
36885,4262,3/6/2014,whipped/sour cream,160
36886,4872,13-02-2014,domestic eggs,49
36887,1985,18-05-2014,dessert,44
36888,2458,20-11-2014,cat food,24
36889,2540,29-01-2014,cling film/bags,32
36890,3194,26-07-2014,pastry,105
36891,3071,18-04-2014,specialty bar,143
36892,4181,7/9/2014,rolls/buns,122
36893,2033,29-11-2014,whole milk,164
36894,3306,11/12/2014,canned beer,20
36895,1658,9/8/2014,female sanitary products,50
36896,3884,12/10/2014,butter,15
36897,1215,30-07-2014,shopping bags,133
36898,2477,30-09-2014,rolls/buns,122
36899,3971,4/2/2014,whole milk,164
36900,3644,20-02-2014,candles,18
36901,3370,24-11-2014,soda,138
36902,3295,7/6/2014,chocolate marshmallow,29
36903,4325,11/12/2014,oil,98
36904,3089,27-10-2014,hygiene articles,73
36905,4758,1/4/2014,white bread,162
36906,3748,16-02-2014,brown bread,14
36907,1249,11/10/2014,bottled beer,11
36908,4056,16-06-2014,yogurt,165
36909,4673,23-06-2014,flour,53
36910,4589,24-01-2014,yogurt,165
36911,1995,4/11/2014,white bread,162
36912,2663,30-03-2014,packaged fruit/vegetables,103
36913,4713,27-06-2014,newspapers,95
36914,3353,24-01-2014,sparkling wine,142
36915,1043,16-06-2014,chocolate marshmallow,29
36916,3227,1/3/2014,seasonal products,131
36917,3210,21-12-2014,hard cheese,69
36918,4696,8/9/2014,whole milk,164
36919,4573,24-03-2014,soda,138
36920,4409,6/5/2014,kitchen towels,78
36921,2994,12/7/2014,long life bakery product,85
36922,4233,18-01-2014,packaged fruit/vegetables,103
36923,2353,18-01-2014,cereals,25
36924,4561,25-02-2014,fruit/vegetable juice,64
