oid,uid,Date,product_name,pid
6651,113,01/06/2020,frozen fish,59
6652,1464,01/06/2020,white bread,162
6652,1464,01/06/2020,mayonnaise,89
6652,1464,01/06/2020,rolls/buns,122
6652,1464,01/06/2020,rolls/buns,122
6652,1464,01/06/2020,pip fruit,109
6653,671,17/04/2020,oil,98
6653,671,17/04/2020,kitchen towels,78
6653,671,17/04/2020,ice cream,74
6653,671,17/04/2020,yogurt,165
6653,671,17/04/2020,chocolate marshmallow,29
6654,1753,17/04/2020,flour,53
6654,1753,17/04/2020,whole milk,164
6654,1753,17/04/2020,yogurt,165
6654,1753,17/04/2020,female sanitary products,50
6654,1753,17/04/2020,long life bakery product,85
6655,1273,05/08/2020,whipped/sour cream,160
6655,1273,05/08/2020,specialty chocolate,145
6655,1273,05/08/2020,canned beer,20
6655,1273,05/08/2020,domestic eggs,49
6655,1273,05/08/2020,newspapers,95
6656,723,05/08/2020,chocolate,28
6656,723,05/08/2020,chocolate,28
6656,723,05/08/2020,margarine,88
6656,723,05/08/2020,soda,138
6656,723,05/08/2020,fruit/vegetable juice,64
6657,442,06/05/2020,yogurt,165
6657,442,06/05/2020,vinegar,158
6657,442,06/05/2020,softener,140
6657,442,06/05/2020,fruit/vegetable juice,64
6657,442,06/05/2020,soda,138
6658,633,06/05/2020,soda,138
6658,633,06/05/2020,domestic eggs,49
6658,633,06/05/2020,flour,53
6658,633,06/05/2020,domestic eggs,49
6658,633,06/05/2020,sugar,150
6659,458,23/05/2020,newspapers,95
6659,458,23/05/2020,red/blush wine,119
6659,458,23/05/2020,rolls/buns,122
6659,458,23/05/2020,rolls/buns,122
6659,458,23/05/2020,soft cheese,139
6660,1388,23/05/2020,root vegetables,123
6660,1388,23/05/2020,beverages,10
6660,1388,23/05/2020,other vegetables,102
6660,1388,23/05/2020,oil,98
6660,1388,23/05/2020,rolls/buns,122
6661,1520,10/04/2020,bottled water,12
6661,1520,10/04/2020,whole milk,164
6661,1520,10/04/2020,white wine,163
6661,1520,10/04/2020,pastry,105
6661,1520,10/04/2020,brown bread,14
6662,1634,10/04/2020,specialty chocolate,145
6662,1634,10/04/2020,bottled water,12
6662,1634,10/04/2020,bottled water,12
6662,1634,10/04/2020,red/blush wine,119
6662,1634,10/04/2020,napkins,94
6663,1719,12/05/2020,whole milk,164
6663,1719,12/05/2020,roll products ,121
6663,1719,12/05/2020,pastry,105
6663,1719,12/05/2020,canned fruit,22
6663,1719,12/05/2020,root vegetables,123
6664,259,12/05/2020,dog food,48
6664,259,12/05/2020,whipped/sour cream,160
6664,259,12/05/2020,bottled beer,11
6664,259,12/05/2020,male cosmetics,87
6664,259,12/05/2020,specialty bar,143
6665,1356,22/05/2020,whipped/sour cream,160
6665,1356,22/05/2020,rolls/buns,122
6665,1356,22/05/2020,spread cheese,149
6665,1356,22/05/2020,frozen vegetables,63
6665,1356,22/05/2020,whipped/sour cream,160
6666,939,22/05/2020,soda,138
6666,939,22/05/2020,soda,138
6666,939,22/05/2020,pastry,105
6666,939,22/05/2020,butter milk,16
6666,939,22/05/2020,rolls/buns,122
6667,922,28/09/2020,rolls/buns,122
6667,922,28/09/2020,curd,40
6667,922,28/09/2020,bottled water,12
6667,922,28/09/2020,cat food,24
6667,922,28/09/2020,butter,15
6668,1463,28/09/2020,butter,15
6668,1463,28/09/2020,other vegetables,102
6668,1463,28/09/2020,misc. beverages,92
6668,1463,28/09/2020,root vegetables,123
6668,1463,28/09/2020,margarine,88
6669,279,19/08/2020,specialty bar,143
6669,279,19/08/2020,dessert,44
6669,279,19/08/2020,waffles,159
6669,279,19/08/2020,pip fruit,109
6669,279,19/08/2020,canned beer,20
6670,908,19/08/2020,domestic eggs,49
6670,908,19/08/2020,bottled water,12
6670,908,19/08/2020,red/blush wine,119
6670,908,19/08/2020,coffee,34
6670,908,19/08/2020,butter milk,16
6671,1881,26/07/2020,roll products ,121
6671,1881,26/07/2020,brown bread,14
6671,1881,26/07/2020,UHT-milk,1
6671,1881,26/07/2020,frozen potato products,62
6671,1881,26/07/2020,yogurt,165
6672,306,26/07/2020,cat food,24
6672,306,26/07/2020,canned beer,20
6672,306,26/07/2020,yogurt,165
6672,306,26/07/2020,long life bakery product,85
6672,306,26/07/2020,cream,38
6673,1156,19/05/2020,sweet spreads,151
6673,1156,19/05/2020,butter milk,16
6673,1156,19/05/2020,house keeping products,72
6673,1156,19/05/2020,tea,153
6673,1156,19/05/2020,pastry,105
6674,1377,19/05/2020,whipped/sour cream,160
6674,1377,19/05/2020,shopping bags,133
6674,1377,19/05/2020,kitchen towels,78
6674,1377,19/05/2020,newspapers,95
6674,1377,19/05/2020,napkins,94
6675,1417,27/06/2020,candles,18
6675,1417,27/06/2020,rolls/buns,122
6675,1417,27/06/2020,mustard,93
6675,1417,27/06/2020,whipped/sour cream,160
6675,1417,27/06/2020,pastry,105
6676,14,27/06/2020,rolls/buns,122
6676,14,27/06/2020,margarine,88
6676,14,27/06/2020,curd,40
6676,14,27/06/2020,soda,138
6676,14,27/06/2020,other vegetables,102
6677,592,21/08/2020,canned fish,21
6677,592,21/08/2020,butter milk,16
6677,592,21/08/2020,frozen potato products,62
6677,592,21/08/2020,sugar,150
6677,592,21/08/2020,canned fish,21
6678,1654,21/08/2020,napkins,94
6678,1654,21/08/2020,sparkling wine,142
6678,1654,21/08/2020,whole milk,164
6678,1654,21/08/2020,sliced cheese,135
6678,1654,21/08/2020,newspapers,95
6679,1866,07/05/2020,frozen vegetables,63
6679,1866,07/05/2020,soda,138
6679,1866,07/05/2020,soda,138
6679,1866,07/05/2020,misc. beverages,92
6679,1866,07/05/2020,white bread,162
6680,468,07/05/2020,misc. beverages,92
6680,468,07/05/2020,soda,138
6680,468,07/05/2020,whipped/sour cream,160
6680,468,07/05/2020,cocoa drinks,33
6680,468,07/05/2020,processed cheese,115
6681,549,28/08/2020,white wine,163
6681,549,28/08/2020,shopping bags,133
6681,549,28/08/2020,soda,138
6681,549,28/08/2020,potato products,113
6681,549,28/08/2020,root vegetables,123
6682,1933,28/08/2020,white wine,163
6682,1933,28/08/2020,pastry,105
6682,1933,28/08/2020,bottled water,12
6682,1933,28/08/2020,canned beer,20
6682,1933,28/08/2020,bottled beer,11
6683,1110,23/08/2020,detergent,45
6683,1110,23/08/2020,fruit/vegetable juice,64
6683,1110,23/08/2020,margarine,88
6683,1110,23/08/2020,hard cheese,69
6683,1110,23/08/2020,cream cheese ,39
6684,442,23/08/2020,rolls/buns,122
6684,442,23/08/2020,other vegetables,102
6684,442,23/08/2020,bottled water,12
6684,442,23/08/2020,canned fruit,22
6684,442,23/08/2020,brown bread,14
6685,714,18/05/2020,margarine,88
6685,714,18/05/2020,sugar,150
6685,714,18/05/2020,waffles,159
6685,714,18/05/2020,pudding powder,117
6685,714,18/05/2020,coffee,34
6686,57,18/05/2020,margarine,88
6686,57,18/05/2020,domestic eggs,49
6686,57,18/05/2020,other vegetables,102
6686,57,18/05/2020,rolls/buns,122
6686,57,18/05/2020,soft cheese,139
6687,812,01/08/2020,coffee,34
6687,812,01/08/2020,white bread,162
6687,812,01/08/2020,shopping bags,133
6687,812,01/08/2020,ice cream,74
6687,812,01/08/2020,coffee,34
6688,1214,01/08/2020,candles,18
6688,1214,01/08/2020,napkins,94
6688,1214,01/08/2020,long life bakery product,85
6688,1214,01/08/2020,rolls/buns,122
6688,1214,01/08/2020,bottled beer,11
6689,1615,01/06/2020,sliced cheese,135
6689,1615,01/06/2020,oil,98
6689,1615,01/06/2020,detergent,45
6689,1615,01/06/2020,long life bakery product,85
6689,1615,01/06/2020,oil,98
6690,1429,01/06/2020,sweet spreads,151
6690,1429,01/06/2020,rolls/buns,122
6690,1429,01/06/2020,whipped/sour cream,160
6690,1429,01/06/2020,dishes,47
6690,1429,01/06/2020,rolls/buns,122
6691,595,15/05/2020,shopping bags,133
6691,595,15/05/2020,soda,138
6691,595,15/05/2020,shopping bags,133
6691,595,15/05/2020,yogurt,165
6691,595,15/05/2020,shopping bags,133
6692,1927,15/05/2020,margarine,88
6692,1927,15/05/2020,Instant food products,0
6692,1927,15/05/2020,shopping bags,133
6692,1927,15/05/2020,chocolate,28
6692,1927,15/05/2020,pasta,104
6693,1417,04/07/2020,cling film/bags,32
6693,1417,04/07/2020,oil,98
6693,1417,04/07/2020,newspapers,95
6693,1417,04/07/2020,oil,98
6693,1417,04/07/2020,soda,138
6694,694,04/07/2020,sugar,150
6694,694,04/07/2020,chocolate,28
6694,694,04/07/2020,fruit/vegetable juice,64
6694,694,04/07/2020,long life bakery product,85
6694,694,04/07/2020,mustard,93
6695,1120,13/07/2020,white bread,162
6695,1120,13/07/2020,napkins,94
6695,1120,13/07/2020,fruit/vegetable juice,64
6695,1120,13/07/2020,soda,138
6695,1120,13/07/2020,specialty bar,143
6696,13,13/07/2020,shopping bags,133
6696,13,13/07/2020,soda,138
6696,13,13/07/2020,bottled water,12
6696,13,13/07/2020,brown bread,14
6696,13,13/07/2020,shopping bags,133
6697,440,03/09/2020,bottled beer,11
6697,440,03/09/2020,hygiene articles,73
6697,440,03/09/2020,sauces,129
6697,440,03/09/2020,frozen meals,61
6697,440,03/09/2020,fruit/vegetable juice,64
6698,260,03/09/2020,canned beer,20
6698,260,03/09/2020,bottled water,12
6698,260,03/09/2020,soda,138
6698,260,03/09/2020,female sanitary products,50
6698,260,03/09/2020,hard cheese,69
6699,1275,11/05/2020,waffles,159
6699,1275,11/05/2020,salty snack,128
6699,1275,11/05/2020,popcorn,110
6699,1275,11/05/2020,margarine,88
6699,1275,11/05/2020,butter,15
6700,1376,11/05/2020,shopping bags,133
6700,1376,11/05/2020,soda,138
6700,1376,11/05/2020,sugar,150
6700,1376,11/05/2020,white wine,163
6700,1376,11/05/2020,candles,18
6701,1880,05/09/2020,whole milk,164
6701,1880,05/09/2020,bottled water,12
6701,1880,05/09/2020,soda,138
6701,1880,05/09/2020,newspapers,95
6701,1880,05/09/2020,sliced cheese,135
6702,1377,05/09/2020,brown bread,14
6702,1377,05/09/2020,soda,138
6702,1377,05/09/2020,whole milk,164
6702,1377,05/09/2020,rice,120
6702,1377,05/09/2020,margarine,88
6703,1860,02/09/2020,napkins,94
6703,1860,02/09/2020,soda,138
6703,1860,02/09/2020,canned fish,21
6703,1860,02/09/2020,UHT-milk,1
6703,1860,02/09/2020,napkins,94
6704,178,02/09/2020,white bread,162
6704,178,02/09/2020,chocolate,28
6704,178,02/09/2020,seasonal products,131
6704,178,02/09/2020,artif. sweetener,3
6704,178,02/09/2020,canned beer,20
6705,746,04/06/2020,newspapers,95
6705,746,04/06/2020,butter,15
6705,746,04/06/2020,shopping bags,133
6705,746,04/06/2020,canned beer,20
6705,746,04/06/2020,soda,138
6706,112,04/06/2020,fruit/vegetable juice,64
6706,112,04/06/2020,whole milk,164
6706,112,04/06/2020,curd cheese,41
6706,112,04/06/2020,mustard,93
6706,112,04/06/2020,jam,76
6707,344,12/04/2020,brown bread,14
6707,344,12/04/2020,curd,40
6707,344,12/04/2020,newspapers,95
6707,344,12/04/2020,detergent,45
6707,344,12/04/2020,meat spreads,91
6708,529,12/04/2020,whole milk,164
6708,529,12/04/2020,bottled water,12
6708,529,12/04/2020,candy,19
6708,529,12/04/2020,whipped/sour cream,160
6708,529,12/04/2020,dishes,47
6709,760,05/08/2020,shopping bags,133
6709,760,05/08/2020,fruit/vegetable juice,64
6709,760,05/08/2020,meat spreads,91
6709,760,05/08/2020,hygiene articles,73
6709,760,05/08/2020,white bread,162
6710,1032,05/08/2020,frozen meals,61
6710,1032,05/08/2020,canned fish,21
6710,1032,05/08/2020,canned fish,21
6710,1032,05/08/2020,fruit/vegetable juice,64
6710,1032,05/08/2020,fruit/vegetable juice,64
6711,453,14/08/2020,white wine,163
6711,453,14/08/2020,domestic eggs,49
6711,453,14/08/2020,cake bar,17
6711,453,14/08/2020,hard cheese,69
6711,453,14/08/2020,soda,138
6712,631,14/08/2020,fruit/vegetable juice,64
6712,631,14/08/2020,brandy,13
6712,631,14/08/2020,yogurt,165
6712,631,14/08/2020,chewing gum,26
6712,631,14/08/2020,shopping bags,133
6713,697,02/05/2020,male cosmetics,87
6713,697,02/05/2020,flower (seeds),54
6713,697,02/05/2020,cereals,25
6713,697,02/05/2020,frozen meals,61
6713,697,02/05/2020,other vegetables,102
6714,553,02/05/2020,rolls/buns,122
6714,553,02/05/2020,domestic eggs,49
6714,553,02/05/2020,candles,18
6714,553,02/05/2020,yogurt,165
6714,553,02/05/2020,long life bakery product,85
6715,997,15/06/2020,kitchen towels,78
6715,997,15/06/2020,ice cream,74
6715,997,15/06/2020,cream cheese ,39
6715,997,15/06/2020,pasta,104
6715,997,15/06/2020,misc. beverages,92
6716,1977,15/06/2020,specialty bar,143
6716,1977,15/06/2020,fruit/vegetable juice,64
6716,1977,15/06/2020,roll products ,121
6716,1977,15/06/2020,butter milk,16
6716,1977,15/06/2020,sauces,129
6717,660,14/08/2020,long life bakery product,85
6717,660,14/08/2020,bottled water,12
6717,660,14/08/2020,sliced cheese,135
6717,660,14/08/2020,rice,120
6717,660,14/08/2020,soda,138
6718,858,14/08/2020,margarine,88
6718,858,14/08/2020,salt,127
6718,858,14/08/2020,long life bakery product,85
6718,858,14/08/2020,root vegetables,123
6718,858,14/08/2020,soft cheese,139
6719,1844,08/09/2020,seasonal products,131
6719,1844,08/09/2020,yogurt,165
6719,1844,08/09/2020,soda,138
6719,1844,08/09/2020,specialty chocolate,145
6719,1844,08/09/2020,processed cheese,115
6720,1201,08/09/2020,fruit/vegetable juice,64
6720,1201,08/09/2020,long life bakery product,85
6720,1201,08/09/2020,chocolate,28
6720,1201,08/09/2020,chocolate,28
6720,1201,08/09/2020,whole milk,164
6721,731,24/09/2020,fruit/vegetable juice,64
6721,731,24/09/2020,whole milk,164
6721,731,24/09/2020,frozen fish,59
6721,731,24/09/2020,waffles,159
6721,731,24/09/2020,rolls/buns,122
6722,390,24/09/2020,soups,141
6722,390,24/09/2020,chocolate,28
6722,390,24/09/2020,seasonal products,131
6722,390,24/09/2020,margarine,88
6722,390,24/09/2020,yogurt,165
6723,1552,27/06/2020,canned beer,20
6723,1552,27/06/2020,pot plants,112
6723,1552,27/06/2020,rolls/buns,122
6723,1552,27/06/2020,shopping bags,133
6723,1552,27/06/2020,curd,40
6724,1677,27/06/2020,specialty bar,143
6724,1677,27/06/2020,butter milk,16
6724,1677,27/06/2020,whipped/sour cream,160
6724,1677,27/06/2020,cream cheese ,39
6724,1677,27/06/2020,waffles,159
6725,882,23/06/2020,bottled water,12
6725,882,23/06/2020,newspapers,95
6725,882,23/06/2020,pastry,105
6725,882,23/06/2020,newspapers,95
6725,882,23/06/2020,pastry,105
6726,1415,23/06/2020,fruit/vegetable juice,64
6726,1415,23/06/2020,rolls/buns,122
6726,1415,23/06/2020,long life bakery product,85
6726,1415,23/06/2020,mustard,93
6726,1415,23/06/2020,baking powder,6
6727,617,03/05/2020,dish cleaner,46
6727,617,03/05/2020,oil,98
6727,617,03/05/2020,rolls/buns,122
6727,617,03/05/2020,processed cheese,115
6727,617,03/05/2020,cream cheese ,39
6728,386,03/05/2020,frozen fish,59
6728,386,03/05/2020,margarine,88
6728,386,03/05/2020,pastry,105
6728,386,03/05/2020,flower (seeds),54
6728,386,03/05/2020,dessert,44
6729,1822,28/06/2020,butter,15
6729,1822,28/06/2020,newspapers,95
6729,1822,28/06/2020,brown bread,14
6729,1822,28/06/2020,domestic eggs,49
6729,1822,28/06/2020,fruit/vegetable juice,64
6730,965,28/06/2020,pickled vegetables,108
6730,965,28/06/2020,salty snack,128
6730,965,28/06/2020,bottled beer,11
6730,965,28/06/2020,pastry,105
6730,965,28/06/2020,newspapers,95
6731,49,17/04/2020,soda,138
6731,49,17/04/2020,whipped/sour cream,160
6731,49,17/04/2020,sauces,129
6731,49,17/04/2020,bottled water,12
6731,49,17/04/2020,bottled water,12
6732,428,17/04/2020,soft cheese,139
6732,428,17/04/2020,butter milk,16
6732,428,17/04/2020,candy,19
6732,428,17/04/2020,flour,53
6732,428,17/04/2020,soda,138
6733,1231,11/08/2020,pot plants,112
6733,1231,11/08/2020,newspapers,95
6733,1231,11/08/2020,ready soups,118
6733,1231,11/08/2020,pastry,105
6733,1231,11/08/2020,yogurt,165
6734,955,11/08/2020,shopping bags,133
6734,955,11/08/2020,chocolate,28
6734,955,11/08/2020,yogurt,165
6734,955,11/08/2020,dessert,44
6734,955,11/08/2020,whipped/sour cream,160
6735,1115,09/06/2020,whipped/sour cream,160
6735,1115,09/06/2020,whipped/sour cream,160
6735,1115,09/06/2020,frozen fish,59
6735,1115,09/06/2020,detergent,45
6735,1115,09/06/2020,hard cheese,69
6736,1621,09/06/2020,pasta,104
6736,1621,09/06/2020,whole milk,164
6736,1621,09/06/2020,candles,18
6736,1621,09/06/2020,shopping bags,133
6736,1621,09/06/2020,hygiene articles,73
6737,1658,04/07/2020,roll products ,121
6737,1658,04/07/2020,soda,138
6737,1658,04/07/2020,candy,19
6737,1658,04/07/2020,soda,138
6737,1658,04/07/2020,detergent,45
6738,1507,04/07/2020,frozen vegetables,63
6738,1507,04/07/2020,processed cheese,115
6738,1507,04/07/2020,butter,15
6738,1507,04/07/2020,bottled water,12
6738,1507,04/07/2020,waffles,159
6739,1363,21/08/2020,pot plants,112
6739,1363,21/08/2020,shopping bags,133
6739,1363,21/08/2020,UHT-milk,1
6739,1363,21/08/2020,soda,138
6739,1363,21/08/2020,instant coffee,75
6740,1102,21/08/2020,rolls/buns,122
6740,1102,21/08/2020,whipped/sour cream,160
6740,1102,21/08/2020,ketchup,77
6740,1102,21/08/2020,specialty fat,146
6740,1102,21/08/2020,preservation products,114
6741,873,08/07/2020,chewing gum,26
6741,873,08/07/2020,butter milk,16
6741,873,08/07/2020,other vegetables,102
6741,873,08/07/2020,fruit/vegetable juice,64
6741,873,08/07/2020,candy,19
6742,1962,08/07/2020,oil,98
6742,1962,08/07/2020,whipped/sour cream,160
6742,1962,08/07/2020,UHT-milk,1
6742,1962,08/07/2020,rolls/buns,122
6742,1962,08/07/2020,long life bakery product,85
6743,908,08/08/2020,whole milk,164
6743,908,08/08/2020,onions,99
6743,908,08/08/2020,mustard,93
6743,908,08/08/2020,curd,40
6743,908,08/08/2020,pastry,105
6744,1107,08/08/2020,chocolate,28
6744,1107,08/08/2020,whole milk,164
6744,1107,08/08/2020,rum,125
6744,1107,08/08/2020,fruit/vegetable juice,64
6744,1107,08/08/2020,hard cheese,69
6745,380,19/04/2020,soda,138
6745,380,19/04/2020,ketchup,77
6745,380,19/04/2020,white bread,162
6745,380,19/04/2020,root vegetables,123
6745,380,19/04/2020,other vegetables,102
6746,365,19/04/2020,condensed milk,35
6746,365,19/04/2020,sweet spreads,151
6746,365,19/04/2020,soda,138
6746,365,19/04/2020,waffles,159
6746,365,19/04/2020,whipped/sour cream,160
6747,1577,26/07/2020,pot plants,112
6747,1577,26/07/2020,softener,140
6747,1577,26/07/2020,whole milk,164
6747,1577,26/07/2020,bottled water,12
6747,1577,26/07/2020,whipped/sour cream,160
6748,607,26/07/2020,pastry,105
6748,607,26/07/2020,cat food,24
6748,607,26/07/2020,rolls/buns,122
6748,607,26/07/2020,napkins,94
6748,607,26/07/2020,domestic eggs,49
6749,1186,26/07/2020,whipped/sour cream,160
6749,1186,26/07/2020,brown bread,14
6749,1186,26/07/2020,yogurt,165
6749,1186,26/07/2020,rolls/buns,122
6749,1186,26/07/2020,yogurt,165
6750,1889,26/07/2020,brown bread,14
6750,1889,26/07/2020,pastry,105
6750,1889,26/07/2020,waffles,159
6750,1889,26/07/2020,frozen vegetables,63
6750,1889,26/07/2020,cream cheese ,39
6751,1421,21/04/2020,frozen vegetables,63
6751,1421,21/04/2020,whipped/sour cream,160
6751,1421,21/04/2020,margarine,88
6751,1421,21/04/2020,pot plants,112
6751,1421,21/04/2020,onions,99
6752,1236,21/04/2020,white bread,162
6752,1236,21/04/2020,salty snack,128
6752,1236,21/04/2020,whole milk,164
6752,1236,21/04/2020,soda,138
6752,1236,21/04/2020,white bread,162
6753,84,20/09/2020,specialty chocolate,145
6753,84,20/09/2020,butter,15
6753,84,20/09/2020,root vegetables,123
6753,84,20/09/2020,shopping bags,133
6753,84,20/09/2020,bottled water,12
6754,1046,20/09/2020,beverages,10
6754,1046,20/09/2020,shopping bags,133
6754,1046,20/09/2020,other vegetables,102
6754,1046,20/09/2020,white bread,162
6754,1046,20/09/2020,soups,141
6755,163,07/07/2020,curd,40
6755,163,07/07/2020,bottled water,12
6755,163,07/07/2020,sauces,129
6755,163,07/07/2020,whipped/sour cream,160
6755,163,07/07/2020,light bulbs,80
6756,3,07/07/2020,soda,138
6756,3,07/07/2020,pastry,105
6756,3,07/07/2020,specialty chocolate,145
6756,3,07/07/2020,soda,138
6756,3,07/07/2020,dessert,44
6757,993,12/04/2020,whole milk,164
6757,993,12/04/2020,soda,138
6757,993,12/04/2020,cling film/bags,32
6757,993,12/04/2020,brown bread,14
6757,993,12/04/2020,sugar,150
6758,280,12/04/2020,whipped/sour cream,160
6758,280,12/04/2020,pastry,105
6758,280,12/04/2020,whipped/sour cream,160
6758,280,12/04/2020,pastry,105
6758,280,12/04/2020,fruit/vegetable juice,64
6759,599,01/05/2020,semi-finished bread,132
6759,599,01/05/2020,make up remover,86
6759,599,01/05/2020,soft cheese,139
6759,599,01/05/2020,butter,15
6759,599,01/05/2020,whole milk,164
6760,927,01/05/2020,dish cleaner,46
6760,927,01/05/2020,shopping bags,133
6760,927,01/05/2020,pastry,105
6760,927,01/05/2020,rolls/buns,122
6760,927,01/05/2020,rolls/buns,122
6761,1472,15/06/2020,hygiene articles,73
6761,1472,15/06/2020,white bread,162
6761,1472,15/06/2020,brown bread,14
6761,1472,15/06/2020,specialty chocolate,145
6761,1472,15/06/2020,chocolate,28
6762,574,15/06/2020,chewing gum,26
6762,574,15/06/2020,whipped/sour cream,160
6762,574,15/06/2020,frozen vegetables,63
6762,574,15/06/2020,oil,98
6762,574,15/06/2020,newspapers,95
6763,1019,04/05/2020,jam,76
6763,1019,04/05/2020,misc. beverages,92
6763,1019,04/05/2020,cat food,24
6763,1019,04/05/2020,shopping bags,133
6763,1019,04/05/2020,napkins,94
6764,228,04/05/2020,oil,98
6764,228,04/05/2020,pickled vegetables,108
6764,228,04/05/2020,sugar,150
6764,228,04/05/2020,cat food,24
6764,228,04/05/2020,bottled beer,11
6765,614,19/05/2020,brown bread,14
6765,614,19/05/2020,frozen vegetables,63
6765,614,19/05/2020,shopping bags,133
6765,614,19/05/2020,cake bar,17
6765,614,19/05/2020,soda,138
6766,1001,19/05/2020,shopping bags,133
6766,1001,19/05/2020,waffles,159
6766,1001,19/05/2020,rolls/buns,122
6766,1001,19/05/2020,zwieback,166
6766,1001,19/05/2020,light bulbs,80
6767,209,04/08/2020,newspapers,95
6767,209,04/08/2020,sweet spreads,151
6767,209,04/08/2020,hygiene articles,73
6767,209,04/08/2020,liquor (appetizer),83
6767,209,04/08/2020,fruit/vegetable juice,64
6768,193,04/08/2020,specialty chocolate,145
6768,193,04/08/2020,newspapers,95
6768,193,04/08/2020,canned beer,20
6768,193,04/08/2020,canned vegetables,23
6768,193,04/08/2020,soda,138
6769,1266,05/08/2020,white wine,163
6769,1266,05/08/2020,shopping bags,133
6769,1266,05/08/2020,bottled water,12
6769,1266,05/08/2020,soda,138
6769,1266,05/08/2020,shopping bags,133
6770,365,05/08/2020,liquor,82
6770,365,05/08/2020,sliced cheese,135
6770,365,05/08/2020,salt,127
6770,365,05/08/2020,napkins,94
6770,365,05/08/2020,napkins,94
6771,1240,07/05/2020,spread cheese,149
6771,1240,07/05/2020,zwieback,166
6771,1240,07/05/2020,yogurt,165
6771,1240,07/05/2020,bottled water,12
6771,1240,07/05/2020,yogurt,165
6772,689,07/05/2020,pet care,106
6772,689,07/05/2020,cream cheese ,39
6772,689,07/05/2020,soda,138
6772,689,07/05/2020,UHT-milk,1
6772,689,07/05/2020,whipped/sour cream,160
6773,1836,15/07/2020,pickled vegetables,108
6773,1836,15/07/2020,processed cheese,115
6773,1836,15/07/2020,curd cheese,41
6773,1836,15/07/2020,salty snack,128
6773,1836,15/07/2020,yogurt,165
6774,1618,15/07/2020,pickled vegetables,108
6774,1618,15/07/2020,sugar,150
6774,1618,15/07/2020,cream cheese ,39
6774,1618,15/07/2020,fruit/vegetable juice,64
6774,1618,15/07/2020,sugar,150
6775,1686,18/06/2020,misc. beverages,92
6775,1686,18/06/2020,domestic eggs,49
6775,1686,18/06/2020,white bread,162
6775,1686,18/06/2020,sparkling wine,142
6775,1686,18/06/2020,hard cheese,69
6776,1953,18/06/2020,other vegetables,102
6776,1953,18/06/2020,pastry,105
6776,1953,18/06/2020,whipped/sour cream,160
6776,1953,18/06/2020,canned beer,20
6776,1953,18/06/2020,shopping bags,133
6777,816,19/07/2020,rolls/buns,122
6777,816,19/07/2020,yogurt,165
6777,816,19/07/2020,salt,127
6777,816,19/07/2020,yogurt,165
6777,816,19/07/2020,brown bread,14
6778,1619,19/07/2020,male cosmetics,87
6778,1619,19/07/2020,newspapers,95
6778,1619,19/07/2020,rolls/buns,122
6778,1619,19/07/2020,soda,138
6778,1619,19/07/2020,vinegar,158
6779,1497,21/09/2020,soda,138
6779,1497,21/09/2020,abrasive cleaner,2
6779,1497,21/09/2020,frozen vegetables,63
6779,1497,21/09/2020,chocolate,28
6779,1497,21/09/2020,shopping bags,133
6780,449,21/09/2020,rolls/buns,122
6780,449,21/09/2020,salt,127
6780,449,21/09/2020,packaged fruit/vegetables,103
6780,449,21/09/2020,fruit/vegetable juice,64
6780,449,21/09/2020,domestic eggs,49
6781,1030,03/04/2020,white bread,162
6781,1030,03/04/2020,pastry,105
6781,1030,03/04/2020,long life bakery product,85
6781,1030,03/04/2020,candles,18
6781,1030,03/04/2020,candy,19
6782,1595,03/04/2020,canned beer,20
6782,1595,03/04/2020,oil,98
6782,1595,03/04/2020,dishes,47
6782,1595,03/04/2020,pickled vegetables,108
6782,1595,03/04/2020,shopping bags,133
6783,836,14/05/2020,ice cream,74
6783,836,14/05/2020,rolls/buns,122
6783,836,14/05/2020,soda,138
6783,836,14/05/2020,rolls/buns,122
6783,836,14/05/2020,cereals,25
6784,165,14/05/2020,newspapers,95
6784,165,14/05/2020,rolls/buns,122
6784,165,14/05/2020,root vegetables,123
6784,165,14/05/2020,curd,40
6784,165,14/05/2020,brown bread,14
6785,579,25/06/2020,specialty cheese,144
6785,579,25/06/2020,shopping bags,133
6785,579,25/06/2020,frozen vegetables,63
6785,579,25/06/2020,soda,138
6785,579,25/06/2020,soda,138
6786,1946,25/06/2020,bottled water,12
6786,1946,25/06/2020,curd,40
6786,1946,25/06/2020,sugar,150
6786,1946,25/06/2020,whole milk,164
6786,1946,25/06/2020,shopping bags,133
6787,227,12/05/2020,cream cheese ,39
6787,227,12/05/2020,bottled beer,11
6787,227,12/05/2020,flour,53
6787,227,12/05/2020,ice cream,74
6787,227,12/05/2020,ice cream,74
6788,1862,12/05/2020,coffee,34
6788,1862,12/05/2020,vinegar,158
6788,1862,12/05/2020,onions,99
6788,1862,12/05/2020,bottled water,12
6788,1862,12/05/2020,white bread,162
6789,206,21/07/2020,white bread,162
6789,206,21/07/2020,dessert,44
6789,206,21/07/2020,other vegetables,102
6789,206,21/07/2020,soda,138
6789,206,21/07/2020,canned vegetables,23
6790,1479,21/07/2020,rice,120
6790,1479,21/07/2020,dessert,44
6790,1479,21/07/2020,chocolate,28
6790,1479,21/07/2020,newspapers,95
6790,1479,21/07/2020,chocolate,28
6791,557,21/07/2020,oil,98
6791,557,21/07/2020,white bread,162
6791,557,21/07/2020,canned vegetables,23
6791,557,21/07/2020,butter,15
6791,557,21/07/2020,shopping bags,133
